siren,year,company,totalassets,marketable_sec,cash,totaldebt,inventory,creditors,tradedebts,taxes,otherdebts,netincome,netsales
304350721,2015,SOCIETE PETROLIERE DU BEC D'AMBES,23292.0,0.0,3883.0,1479.0,0.0,1477.0,937.0,2.0,0.0,665.0,9608.0
304350721,2016,SOCIETE PETROLIERE DU BEC D'AMBES,24908.0,0.0,6518.0,1119.0,0.0,796.0,911.0,323.0,0.0,1316.0,10605.0
304350721,2017,SOCIETE PETROLIERE DU BEC D'AMBES,26350.0,0.0,6757.0,1747.0,0.0,1679.0,1073.0,68.0,0.0,1503.0,10683.0
304709256,2014,SOC LAMECOL,2402.0,5.0,43.0,1686.0,363.0,443.0,956.0,327.0,4.0,63.0,5136.0
304709256,2015,SOC LAMECOL,2783.0,5.0,26.0,2769.0,415.0,1008.0,1186.0,440.0,2.0,-779.0,5478.0
304709256,2016,SOC LAMECOL,3602.0,2.0,247.0,2663.0,800.0,774.0,1428.0,408.0,0.0,-482.0,6462.0
304709256,2017,SOC LAMECOL,4021.0,2.0,31.0,2921.0,680.0,1262.0,2109.0,509.0,2.0,51.0,7001.0
304709256,2018,SOC LAMECOL,4802.0,2.0,797.0,3221.0,777.0,1383.0,2116.0,788.0,1.0,534.0,8524.0
304709371,2014,OMNIUM DE COURTAGE DES VINS DE FRANCE,137.0,0.0,91.0,44.0,0.0,5.0,36.0,39.0,0.0,9.0,204.0
304709371,2015,OMNIUM DE COURTAGE DES VINS DE FRANCE,188.0,0.0,109.0,85.0,0.0,4.0,45.0,55.0,0.0,9.0,180.0
304709371,2016,OMNIUM DE COURTAGE DES VINS DE FRANCE,167.0,0.0,103.0,54.0,0.0,1.0,33.0,35.0,0.0,11.0,175.0
304709371,2017,OMNIUM DE COURTAGE DES VINS DE FRANCE,176.0,0.0,125.0,47.0,0.0,3.0,36.0,34.0,0.0,15.0,179.0
304734353,2014,SOBOPLAC,1528.0,0.0,73.0,1155.0,922.0,232.0,425.0,92.0,93.0,-109.0,2719.0
304734361,2014,ORGANISATION ETUDE SERVICE,495.0,0.0,223.0,122.0,0.0,0.0,172.0,122.0,0.0,-51.0,583.0
304734361,2015,ORGANISATION ETUDE SERVICE,612.0,0.0,437.0,159.0,0.0,1.0,159.0,150.0,8.0,81.0,654.0
304734361,2016,ORGANISATION ETUDE SERVICE,729.0,0.0,411.0,198.0,0.0,1.0,302.0,189.0,8.0,78.0,695.0
304734361,2017,ORGANISATION ETUDE SERVICE,801.0,0.0,493.0,191.0,0.0,3.0,290.0,180.0,8.0,78.0,742.0
304734361,2018,ORGANISATION ETUDE SERVICE,719.0,0.0,508.0,145.0,0.0,3.0,189.0,142.0,0.0,97.0,552.0
304774557,2014,SA MOTO KITS,739.0,136.0,92.0,49.0,0.0,5.0,135.0,32.0,0.0,64.0,266.0
304774557,2015,SA MOTO KITS,821.0,156.0,29.0,64.0,0.0,3.0,242.0,49.0,0.0,65.0,252.0
304774557,2016,SA MOTO KITS,752.0,156.0,12.0,215.0,0.0,3.0,255.0,108.0,0.0,38.0,265.0
304774557,2017,SA MOTO KITS,656.0,70.0,33.0,89.0,0.0,5.0,259.0,72.0,0.0,80.0,272.0
305023657,2014,LE CELLIER D AQUITAINE,487.0,199.0,28.0,319.0,0.0,178.0,135.0,4.0,0.0,6.0,317.0
305023657,2015,LE CELLIER D AQUITAINE,543.0,109.0,140.0,366.0,0.0,185.0,177.0,1.0,1.0,9.0,309.0
305083198,2014,FMPB AQUITAINE,533.0,0.0,12.0,468.0,228.0,113.0,7.0,121.0,15.0,-10.0,1474.0
305083198,2016,FMPB AQUITAINE,536.0,0.0,37.0,516.0,113.0,148.0,255.0,208.0,28.0,120.0,1282.0
305109100,2014,GROUPE PIERRE LE GOFF SUD-OUEST,13677.0,0.0,40.0,6305.0,2368.0,3919.0,3859.0,1528.0,616.0,997.0,25055.0
305109100,2015,GROUPE PIERRE LE GOFF SUD-OUEST,15517.0,0.0,70.0,7006.0,2430.0,4326.0,4074.0,1639.0,710.0,1144.0,26557.0
305109100,2016,GROUPE PIERRE LE GOFF SUD-OUEST,17296.0,0.0,141.0,7715.0,2266.0,5323.0,4129.0,1478.0,720.0,1065.0,27164.0
305109100,2017,GROUPE PIERRE LE GOFF SUD-OUEST,17532.0,0.0,260.0,7934.0,2455.0,5438.0,3781.0,1388.0,817.0,953.0,27798.0
305119414,2014,SOCIETE D'EXPLOITATION DES ETABLISSEMENTS MASSIP MAURICE,59.0,7.0,13.0,28.0,40.0,2.0,0.0,2.0,0.0,54.0,54.0
305119414,2015,SOCIETE D'EXPLOITATION DES ETABLISSEMENTS MASSIP MAURICE,45.0,0.0,2.0,14.0,35.0,3.0,0.0,1.0,0.0,0.0,35.0
305152159,2014,CAMPING DE FONTAINE VIEILLE,1249.0,107.0,44.0,706.0,0.0,61.0,8.0,78.0,3.0,0.0,1121.0
305152159,2015,CAMPING DE FONTAINE VIEILLE,1272.0,134.0,64.0,761.0,0.0,49.0,7.0,58.0,3.0,-33.0,1135.0
305152159,2018,CAMPING DE FONTAINE VIEILLE,1280.0,14.0,51.0,632.0,0.0,101.0,0.0,80.0,14.0,205.0,1383.0
305207912,2014,LE CELLIER DES GOURMETS,2242.0,0.0,268.0,657.0,1066.0,142.0,63.0,81.0,2.0,34.0,1732.0
305207912,2015,LE CELLIER DES GOURMETS,2209.0,0.0,83.0,624.0,1329.0,183.0,59.0,66.0,4.0,1.0,1774.0
305289662,2014,JL BURGANA,2404.0,0.0,1047.0,759.0,424.0,363.0,351.0,87.0,224.0,58.0,2352.0
305289662,2015,JL BURGANA,2131.0,0.0,766.0,575.0,499.0,134.0,228.0,83.0,139.0,-90.0,2384.0
305289662,2017,JL BURGANA,1839.0,0.0,701.0,478.0,425.0,189.0,196.0,53.0,141.0,-93.0,1679.0
305320574,2014,SOCIETE D EXPLOITATION DE LA CARROSSERIE LAOUE,121.0,1.0,16.0,45.0,7.0,20.0,33.0,25.0,0.0,-37.0,422.0
305320574,2015,SOCIETE D EXPLOITATION DE LA CARROSSERIE LAOUE,121.0,1.0,6.0,57.0,5.0,30.0,62.0,24.0,0.0,-12.0,435.0
305320574,2016,SOCIETE D EXPLOITATION DE LA CARROSSERIE LAOUE,125.0,1.0,27.0,65.0,4.0,41.0,50.0,22.0,0.0,-4.0,474.0
305331407,2014,GRES MEDOCAINS STE D'EXPLOITATION DES ETS BARRAUD,102.0,0.0,0.0,75.0,83.0,3.0,1.0,9.0,0.0,0.0,97.0
305377251,2014,PROSUD-OUEST,9535.0,0.0,57.0,4543.0,2742.0,2467.0,2523.0,577.0,302.0,534.0,29926.0
305377251,2015,PROSUD-OUEST,11092.0,0.0,38.0,7304.0,3303.0,4944.0,3673.0,571.0,305.0,275.0,34366.0
305377251,2016,PROSUD-OUEST,8612.0,0.0,68.0,4703.0,3008.0,2824.0,2585.0,479.0,187.0,126.0,30948.0
305377251,2017,PROSUD-OUEST,8118.0,0.0,319.0,4709.0,2457.0,2773.0,2806.0,636.0,169.0,-54.0,29663.0
305592289,2014,CONSERVES FINES H.PIQUET,951.0,180.0,22.0,180.0,139.0,55.0,103.0,73.0,49.0,-58.0,907.0
305592289,2015,CONSERVES FINES H.PIQUET,937.0,133.0,37.0,186.0,176.0,83.0,102.0,75.0,28.0,-21.0,958.0
305592289,2016,CONSERVES FINES H.PIQUET,880.0,97.0,14.0,158.0,174.0,73.0,118.0,56.0,29.0,-28.0,922.0
305592289,2017,CONSERVES FINES H.PIQUET,861.0,79.0,38.0,170.0,155.0,68.0,126.0,69.0,22.0,-30.0,890.0
305592289,2018,CONSERVES FINES H.PIQUET,901.0,51.0,52.0,180.0,186.0,109.0,144.0,48.0,23.0,30.0,933.0
305611220,2014,SOC GESTION PROMOTION IMMOBILIERE,7252.0,100.0,14.0,965.0,2112.0,36.0,251.0,174.0,40.0,497.0,678.0
305611220,2015,SOC GESTION PROMOTION IMMOBILIERE,7422.0,567.0,340.0,766.0,1717.0,91.0,309.0,106.0,40.0,370.0,954.0
305611220,2016,SOC GESTION PROMOTION IMMOBILIERE,7597.0,567.0,469.0,707.0,1717.0,31.0,181.0,125.0,40.0,235.0,557.0
305611220,2017,SOC GESTION PROMOTION IMMOBILIERE,8341.0,567.0,1576.0,1304.0,1717.0,50.0,179.0,232.0,35.0,489.0,492.0
305611220,2018,SOC GESTION PROMOTION IMMOBILIERE,7951.0,0.0,1837.0,1090.0,1752.0,72.0,199.0,158.0,35.0,623.0,552.0
305611253,2014,LACASSAGNE,2819.0,410.0,293.0,1772.0,100.0,333.0,1409.0,1342.0,20.0,47.0,9604.0
305611253,2015,LACASSAGNE,3488.0,410.0,642.0,2056.0,94.0,532.0,1646.0,1399.0,42.0,304.0,9640.0
305611253,2016,LACASSAGNE,3092.0,398.0,607.0,1935.0,122.0,525.0,1606.0,1330.0,0.0,350.0,9518.0
305611253,2017,LACASSAGNE,3544.0,250.0,981.0,2218.0,114.0,440.0,1661.0,1597.0,32.0,330.0,9852.0
305611253,2018,LACASSAGNE,3369.0,350.0,1107.0,1955.0,122.0,567.0,1278.0,1138.0,33.0,358.0,10177.0
305635336,2014,SOCIETE DES VIGNOBLES BAYLE-CARREAU,10260.0,0.0,20.0,3758.0,7647.0,778.0,1450.0,392.0,362.0,3.0,3007.0
305635336,2015,SOCIETE DES VIGNOBLES BAYLE-CARREAU,10758.0,0.0,9.0,3951.0,8041.0,814.0,1439.0,361.0,288.0,6.0,2377.0
305635336,2016,SOCIETE DES VIGNOBLES BAYLE-CARREAU,10240.0,0.0,11.0,3207.0,8006.0,608.0,1209.0,351.0,5.0,-283.0,2533.0
305635336,2017,SOCIETE DES VIGNOBLES BAYLE-CARREAU,10520.0,0.0,10.0,3433.0,7896.0,602.0,1361.0,385.0,19.0,54.0,2832.0
305708612,2014,SOC DES ETS JACQUES BAREYRE,1079.0,0.0,372.0,719.0,0.0,460.0,587.0,199.0,0.0,38.0,2534.0
305708612,2015,SOC DES ETS JACQUES BAREYRE,1099.0,0.0,490.0,575.0,0.0,350.0,530.0,167.0,4.0,137.0,2669.0
305708612,2016,SOC DES ETS JACQUES BAREYRE,1007.0,0.0,291.0,460.0,0.0,212.0,552.0,183.0,0.0,52.0,1895.0
305873044,2014,ALUMINIUM SABLAGE DU SUD OUEST,845.0,0.0,39.0,743.0,459.0,189.0,243.0,89.0,31.0,66.0,1707.0
305873044,2015,ALUMINIUM SABLAGE DU SUD OUEST,460.0,0.0,17.0,572.0,322.0,215.0,16.0,112.0,16.0,-194.0,1263.0
305912131,2014,FRANCE TRAVAUX PUBLICS SERVICES,15533.0,8202.0,233.0,6262.0,0.0,432.0,2468.0,1352.0,73.0,670.0,10754.0
305912131,2015,FRANCE TRAVAUX PUBLICS SERVICES,14548.0,8251.0,622.0,4710.0,0.0,645.0,2605.0,1654.0,94.0,799.0,10142.0
305912131,2016,FRANCE TRAVAUX PUBLICS SERVICES,16231.0,7836.0,973.0,5919.0,0.0,675.0,2620.0,1466.0,56.0,989.0,9865.0
305912131,2017,FRANCE TRAVAUX PUBLICS SERVICES,19326.0,8066.0,1980.0,8363.0,0.0,741.0,3160.0,1835.0,89.0,1232.0,11867.0
305912131,2018,FRANCE TRAVAUX PUBLICS SERVICES,21272.0,6722.0,3888.0,8914.0,0.0,634.0,3501.0,1934.0,100.0,1460.0,13413.0
306039470,2014,IGC,99692.0,10125.0,20010.0,66156.0,36850.0,14307.0,2200.0,6956.0,293.0,2595.0,101608.0
306039470,2015,IGC,100038.0,8939.0,20530.0,65496.0,37873.0,15608.0,2466.0,7733.0,269.0,3162.0,105515.0
306039470,2016,IGC,111669.0,8339.0,23115.0,76267.0,44457.0,16523.0,3024.0,9283.0,369.0,3057.0,110864.0
306039470,2017,IGC,118422.0,4159.0,29721.0,80528.0,49912.0,18398.0,3022.0,9148.0,96.0,4635.0,121067.0
306039470,2018,IGC,123397.0,1809.0,33262.0,83828.0,52017.0,18872.0,2601.0,7906.0,99.0,2914.0,127544.0
306040270,2014,VEDRENNE SARL,555.0,202.0,45.0,171.0,9.0,60.0,207.0,39.0,0.0,126.0,939.0
306064809,2014,AIMS AQUITAINE INGENIERIE MECANO SOUDURE,520.0,50.0,32.0,256.0,10.0,94.0,271.0,124.0,3.0,-254.0,1635.0
306064809,2017,AIMS AQUITAINE INGENIERIE MECANO SOUDURE,412.0,0.0,100.0,252.0,7.0,144.0,188.0,99.0,0.0,49.0,1242.0
306138553,2014,BRUN & DOUTTE,2006.0,24.0,523.0,360.0,106.0,222.0,593.0,77.0,23.0,42.0,3305.0
306139478,2014,SOCIETE DE GESTION DU RESTAURANT DES TROIS CARDINAUX,653.0,0.0,96.0,337.0,24.0,203.0,32.0,132.0,2.0,124.0,2134.0
306139478,2015,SOCIETE DE GESTION DU RESTAURANT DES TROIS CARDINAUX,626.0,0.0,125.0,302.0,28.0,181.0,22.0,119.0,0.0,102.0,1955.0
306188194,2014,CHATEAU DOMPIERRE MICHEL AROLDI,2051.0,0.0,26.0,575.0,472.0,197.0,290.0,278.0,17.0,28.0,212.0
306244484,2014,ETABLISSEMENTS R GUYARD,2750.0,0.0,899.0,978.0,892.0,405.0,560.0,302.0,23.0,54.0,3701.0
306244484,2015,ETABLISSEMENTS R GUYARD,3145.0,0.0,1170.0,1258.0,830.0,396.0,891.0,563.0,14.0,98.0,5370.0
306244484,2016,ETABLISSEMENTS R GUYARD,3211.0,0.0,1202.0,1295.0,868.0,515.0,885.0,414.0,31.0,44.0,4897.0
306244484,2017,ETABLISSEMENTS R GUYARD,3436.0,0.0,1388.0,1468.0,1009.0,351.0,814.0,590.0,17.0,51.0,4960.0
306244484,2018,ETABLISSEMENTS R GUYARD,2943.0,606.0,810.0,929.0,911.0,269.0,381.0,345.0,18.0,42.0,5053.0
306288705,2014,DEPAGAZ AQUITAINE SARL,1147.0,0.0,56.0,380.0,158.0,22.0,278.0,354.0,4.0,22.0,1235.0
306288705,2015,DEPAGAZ AQUITAINE SARL,1332.0,0.0,38.0,469.0,98.0,44.0,261.0,372.0,53.0,147.0,1226.0
306288705,2016,DEPAGAZ AQUITAINE SARL,1109.0,0.0,37.0,233.0,80.0,44.0,211.0,180.0,9.0,80.0,1131.0
306288705,2017,DEPAGAZ AQUITAINE SARL,1213.0,0.0,22.0,239.0,80.0,50.0,286.0,161.0,28.0,107.0,1218.0
306330861,2014,BOUCHERIE CHARCUTERIE DES QUATRE PAVILLONS,921.0,90.0,238.0,432.0,0.0,2.0,19.0,17.0,0.0,189.0,299.0
306446303,2014,SA IMMAL IMMOBILIERE MALEVILLE,577.0,252.0,22.0,17.0,0.0,9.0,1.0,1.0,4.0,33.0,64.0
306446303,2016,SA IMMAL IMMOBILIERE MALEVILLE,369.0,21.0,8.0,9.0,0.0,2.0,1.0,1.0,4.0,15.0,65.0
306446303,2017,SA IMMAL IMMOBILIERE MALEVILLE,360.0,21.0,13.0,10.0,0.0,4.0,10.0,0.0,4.0,7.0,66.0
306494832,2014,RAVET,822.0,33.0,20.0,397.0,477.0,316.0,103.0,75.0,5.0,32.0,2219.0
306494832,2015,RAVET,779.0,23.0,18.0,349.0,486.0,272.0,107.0,70.0,6.0,6.0,2046.0
306494832,2016,RAVET,821.0,22.0,9.0,356.0,508.0,277.0,145.0,67.0,11.0,36.0,2203.0
306494832,2017,RAVET,868.0,22.0,43.0,369.0,522.0,284.0,145.0,78.0,6.0,34.0,2204.0
306494899,2014,TRANSPORTS H DUCROS,23109.0,0.0,2911.0,14299.0,122.0,4614.0,6477.0,3885.0,6.0,325.0,42494.0
306494899,2015,TRANSPORTS H DUCROS,23254.0,0.0,3420.0,14703.0,106.0,5420.0,7096.0,4221.0,8.0,50.0,44562.0
306494899,2016,TRANSPORTS H DUCROS,22725.0,0.0,2921.0,13974.0,95.0,5536.0,7602.0,3955.0,6.0,378.0,46044.0
306494899,2017,TRANSPORTS H DUCROS,22161.0,0.0,4232.0,12156.0,152.0,5595.0,8353.0,5052.0,3.0,1293.0,48800.0
306575366,2014,CLINIQUE BETHANIE,3029.0,401.0,247.0,751.0,16.0,144.0,434.0,486.0,96.0,1404.0,3875.0
306575366,2015,CLINIQUE BETHANIE,3386.0,401.0,684.0,765.0,24.0,343.0,672.0,360.0,47.0,343.0,3208.0
306575366,2016,CLINIQUE BETHANIE,3221.0,150.0,959.0,566.0,8.0,158.0,553.0,329.0,75.0,375.0,3781.0
306575366,2017,CLINIQUE BETHANIE,3211.0,0.0,498.0,669.0,9.0,251.0,354.0,368.0,50.0,232.0,3804.0
306592007,2014,SELECT OTOMATIC,234.0,0.0,3.0,173.0,21.0,98.0,49.0,27.0,0.0,-42.0,320.0
306592007,2015,SELECT OTOMATIC,217.0,0.0,18.0,190.0,14.0,103.0,37.0,29.0,0.0,-34.0,382.0
306592007,2016,SELECT OTOMATIC,457.0,0.0,334.0,162.0,9.0,12.0,24.0,36.0,0.0,268.0,331.0
306678038,2014,BORDEAUX VIGNOBLES SERVICE,55.0,0.0,4.0,30.0,26.0,3.0,4.0,9.0,1.0,1.0,215.0
306678038,2015,BORDEAUX VIGNOBLES SERVICE,65.0,0.0,0.0,48.0,28.0,10.0,2.0,7.0,1.0,-8.0,203.0
306772542,2014,HOTEL POINT FRANCE SA,928.0,278.0,127.0,483.0,8.0,75.0,30.0,98.0,0.0,-22.0,837.0
306772542,2015,HOTEL POINT FRANCE SA,1047.0,224.0,262.0,531.0,7.0,83.0,15.0,82.0,0.0,70.0,893.0
306772542,2016,HOTEL POINT FRANCE SA,996.0,74.0,366.0,462.0,7.0,82.0,9.0,105.0,0.0,16.0,894.0
306772542,2017,HOTEL POINT FRANCE SA,980.0,67.0,344.0,407.0,7.0,87.0,15.0,109.0,0.0,40.0,935.0
306796707,2014,LALANDE ET FILS,1107.0,150.0,30.0,946.0,535.0,55.0,290.0,170.0,45.0,53.0,938.0
306796707,2015,LALANDE ET FILS,1050.0,50.0,261.0,892.0,537.0,49.0,157.0,94.0,0.0,49.0,856.0
306796707,2016,LALANDE ET FILS,1041.0,50.0,269.0,822.0,526.0,53.0,155.0,91.0,0.0,60.0,992.0
306987926,2014,ETABLISSEMENTS DUFFAU,1812.0,0.0,56.0,1071.0,1063.0,411.0,51.0,188.0,54.0,54.0,3516.0
306987926,2015,ETABLISSEMENTS DUFFAU,1893.0,0.0,130.0,1078.0,1136.0,492.0,60.0,186.0,60.0,77.0,3655.0
306987926,2016,ETABLISSEMENTS DUFFAU,1929.0,0.0,151.0,1029.0,1229.0,479.0,70.0,212.0,55.0,107.0,3816.0
306987926,2017,ETABLISSEMENTS DUFFAU,2010.0,0.0,261.0,1080.0,1190.0,560.0,84.0,237.0,50.0,74.0,3926.0
306987926,2018,ETABLISSEMENTS DUFFAU,1938.0,0.0,269.0,900.0,1222.0,462.0,66.0,189.0,33.0,132.0,4089.0
307103911,2014,GARAGE D'AQUITAINE,3540.0,0.0,788.0,1820.0,1928.0,1600.0,359.0,176.0,26.0,208.0,9979.0
307103911,2015,GARAGE D'AQUITAINE,3716.0,0.0,1057.0,1906.0,1930.0,1666.0,273.0,182.0,23.0,158.0,9601.0
307103911,2016,GARAGE D'AQUITAINE,4152.0,0.0,980.0,2225.0,2290.0,1969.0,360.0,153.0,21.0,173.0,9901.0
307103911,2017,GARAGE D'AQUITAINE,3944.0,0.0,905.0,1704.0,2077.0,1389.0,490.0,192.0,20.0,354.0,11576.0
307104059,2014,LES VIGNERONS D'ALLIANCE BOURG,797.0,0.0,117.0,589.0,321.0,436.0,61.0,71.0,0.0,-63.0,1468.0
307104059,2015,LES VIGNERONS D'ALLIANCE BOURG,954.0,0.0,46.0,707.0,347.0,649.0,248.0,56.0,0.0,35.0,1693.0
307104059,2016,LES VIGNERONS D'ALLIANCE BOURG,2167.0,0.0,39.0,1896.0,931.0,1830.0,807.0,66.0,0.0,28.0,2855.0
307104059,2017,LES VIGNERONS D'ALLIANCE BOURG,2408.0,0.0,82.0,2125.0,1171.0,1965.0,656.0,104.0,0.0,12.0,3348.0
307167312,2014,CHATEAU PEYRABON,15248.0,0.0,1.0,9966.0,6147.0,104.0,520.0,416.0,15.0,-139.0,1973.0
307167312,2015,CHATEAU PEYRABON,14880.0,0.0,1.0,9474.0,6521.0,173.0,518.0,265.0,14.0,96.0,1566.0
307167312,2016,CHATEAU PEYRABON,14570.0,0.0,674.0,8971.0,5933.0,118.0,218.0,443.0,14.0,153.0,2740.0
307167312,2017,CHATEAU PEYRABON,13637.0,0.0,2.0,3270.0,5801.0,182.0,46.0,342.0,0.0,4932.0,2391.0
307167312,2018,CHATEAU PEYRABON,12326.0,0.0,1.0,6902.0,5932.0,175.0,135.0,274.0,0.0,-227.0,2335.0
307179739,2014,SOCIETE NOUVELLE DE CLIMATISATION,822.0,330.0,245.0,284.0,104.0,69.0,100.0,103.0,1.0,97.0,1175.0
307179739,2015,SOCIETE NOUVELLE DE CLIMATISATION,828.0,380.0,156.0,268.0,84.0,78.0,132.0,91.0,1.0,57.0,1119.0
307190553,2017,LE SENECHAL,241.0,0.0,91.0,130.0,16.0,48.0,2.0,74.0,0.0,-11.0,624.0
307190553,2018,LE SENECHAL,1129.0,0.0,997.0,368.0,9.0,26.0,0.0,307.0,0.0,634.0,692.0
307376442,2014,STOCKOUEST,551.0,0.0,55.0,74.0,0.0,22.0,69.0,52.0,0.0,27.0,431.0
307376442,2015,STOCKOUEST,715.0,0.0,464.0,65.0,0.0,19.0,1.0,46.0,0.0,-289.0,595.0
307626333,2014,SOTREG TRANSP EXPL GRAVIERES,743.0,0.0,76.0,210.0,131.0,43.0,457.0,150.0,15.0,-53.0,931.0
307626333,2015,SOTREG TRANSP EXPL GRAVIERES,773.0,0.0,104.0,335.0,106.0,72.0,501.0,243.0,18.0,-97.0,944.0
308128099,2014,ETABLISSEMENTS LARROUDE,2190.0,0.0,32.0,1757.0,260.0,339.0,581.0,179.0,99.0,2.0,2719.0
308128099,2015,ETABLISSEMENTS LARROUDE,2075.0,0.0,16.0,1693.0,244.0,423.0,540.0,151.0,0.0,-42.0,2680.0
308128099,2016,ETABLISSEMENTS LARROUDE,2187.0,0.0,3.0,1791.0,523.0,416.0,442.0,157.0,0.0,26.0,2793.0
308128099,2017,ETABLISSEMENTS LARROUDE,2307.0,0.0,2.0,1872.0,617.0,429.0,586.0,139.0,0.0,48.0,3100.0
308128503,2014,PLEIN CENTRE,331.0,0.0,9.0,193.0,20.0,37.0,2.0,1.0,4.0,7.0,47.0
308128503,2015,PLEIN CENTRE,326.0,0.0,8.0,184.0,24.0,26.0,3.0,3.0,2.0,11.0,49.0
308128503,2016,PLEIN CENTRE,296.0,0.0,3.0,147.0,26.0,27.0,13.0,5.0,0.0,6.0,50.0
308128503,2017,PLEIN CENTRE,260.0,0.0,1.0,109.0,26.0,39.0,8.0,2.0,0.0,2.0,47.0
308251578,2014,VERDON AQUITAINE TERMINAL,811.0,0.0,33.0,934.0,0.0,34.0,736.0,50.0,175.0,-167.0,447.0
308251578,2015,VERDON AQUITAINE TERMINAL,736.0,0.0,0.0,931.0,0.0,56.0,719.0,45.0,165.0,-70.0,468.0
308251578,2016,VERDON AQUITAINE TERMINAL,769.0,0.0,13.0,999.0,0.0,49.0,741.0,43.0,242.0,-24.0,432.0
308251578,2017,VERDON AQUITAINE TERMINAL,768.0,0.0,0.0,1050.0,0.0,39.0,729.0,70.0,276.0,-51.0,353.0
308251594,2014,BOUSCATAISE DE SERRURERIE,949.0,0.0,657.0,187.0,20.0,68.0,249.0,43.0,0.0,135.0,1130.0
308251594,2015,BOUSCATAISE DE SERRURERIE,1027.0,0.0,737.0,193.0,14.0,69.0,234.0,29.0,0.0,71.0,1043.0
308251594,2016,BOUSCATAISE DE SERRURERIE,1271.0,0.0,976.0,332.0,9.0,85.0,284.0,56.0,0.0,107.0,1172.0
308251594,2017,BOUSCATAISE DE SERRURERIE,1298.0,0.0,1010.0,267.0,11.0,73.0,222.0,40.0,0.0,92.0,1078.0
308251792,2014,SOCIETE D'EXPLOITATION DU GARAGE FORT,263.0,0.0,7.0,145.0,237.0,24.0,56.0,14.0,2.0,-1.0,345.0
308251792,2015,SOCIETE D'EXPLOITATION DU GARAGE FORT,256.0,0.0,6.0,136.0,225.0,19.0,64.0,13.0,2.0,1.0,329.0
308251792,2016,SOCIETE D'EXPLOITATION DU GARAGE FORT,248.0,0.0,8.0,134.0,247.0,21.0,47.0,13.0,3.0,-7.0,277.0
308251792,2017,SOCIETE D'EXPLOITATION DU GARAGE FORT,241.0,0.0,8.0,129.0,225.0,13.0,49.0,13.0,2.0,-1.0,289.0
308251792,2018,SOCIETE D'EXPLOITATION DU GARAGE FORT,222.0,0.0,6.0,125.0,217.0,9.0,32.0,7.0,0.0,-16.0,223.0
308364645,2014,VIGNOBLES DE LAROSE,42843.0,0.0,1.0,6558.0,19581.0,1105.0,1862.0,642.0,84.0,245.0,8567.0
308364645,2015,VIGNOBLES DE LAROSE,45029.0,0.0,0.0,8182.0,19825.0,1385.0,1380.0,882.0,71.0,383.0,8060.0
308364645,2016,VIGNOBLES DE LAROSE,45820.0,0.0,35.0,8854.0,20387.0,1620.0,1710.0,788.0,64.0,496.0,8306.0
308364645,2017,VIGNOBLES DE LAROSE,45548.0,0.0,145.0,8496.0,20024.0,1182.0,1440.0,756.0,62.0,-47.0,8770.0
308365014,2014,SAS TENNIS D AQUITAINE,3411.0,0.0,706.0,1964.0,320.0,607.0,1464.0,257.0,125.0,63.0,5711.0
308365014,2015,SAS TENNIS D AQUITAINE,3822.0,0.0,927.0,2343.0,202.0,572.0,1669.0,443.0,23.0,34.0,6612.0
308365014,2017,SAS TENNIS D AQUITAINE,4104.0,0.0,664.0,2481.0,447.0,873.0,2064.0,594.0,169.0,48.0,6352.0
308575299,2014,GAD,5100.0,0.0,6.0,1353.0,0.0,22.0,3.0,206.0,60.0,140.0,862.0
308575299,2015,GAD,14020.0,800.0,10652.0,1663.0,0.0,226.0,4.0,274.0,60.0,8612.0,887.0
308575299,2016,GAD,14104.0,10800.0,4.0,1863.0,0.0,37.0,250.0,113.0,0.0,-279.0,802.0
308575299,2017,GAD,16414.0,10000.0,224.0,5010.0,0.0,604.0,272.0,266.0,5.0,-533.0,757.0
308764729,2014,SAS FRANC GUADET,7758.0,0.0,163.0,2515.0,1222.0,71.0,259.0,38.0,797.0,-233.0,525.0
308764729,2015,SAS FRANC GUADET,7644.0,0.0,99.0,2534.0,1615.0,34.0,18.0,45.0,3.0,-145.0,270.0
308764729,2016,SAS FRANC GUADET,7835.0,0.0,129.0,2858.0,1932.0,46.0,31.0,32.0,3.0,-100.0,416.0
308876226,2014,MAMTA TRANSPORT,684.0,5.0,81.0,377.0,18.0,105.0,347.0,187.0,5.0,56.0,1600.0
308876226,2015,MAMTA TRANSPORT,737.0,5.0,92.0,399.0,19.0,111.0,351.0,198.0,3.0,51.0,1768.0
308876226,2016,MAMTA TRANSPORT,852.0,0.0,57.0,466.0,16.0,162.0,453.0,190.0,6.0,48.0,1836.0
308897131,2014,G 10 INFORMATIQUE,249.0,0.0,88.0,134.0,0.0,14.0,77.0,119.0,0.0,44.0,833.0
308897131,2015,G 10 INFORMATIQUE,239.0,0.0,66.0,140.0,0.0,19.0,119.0,120.0,0.0,18.0,753.0
308897131,2016,G 10 INFORMATIQUE,259.0,0.0,131.0,131.0,0.0,14.0,78.0,117.0,0.0,28.0,838.0
308897131,2017,G 10 INFORMATIQUE,424.0,0.0,162.0,231.0,0.0,45.0,189.0,186.0,0.0,67.0,940.0
308972934,2014,TOMASOL,507.0,0.0,151.0,318.0,81.0,307.0,270.0,8.0,0.0,16.0,1438.0
308972934,2015,TOMASOL,470.0,0.0,186.0,261.0,105.0,253.0,176.0,8.0,0.0,20.0,1303.0
